Text,Code
Um Grande Projeto Nacional,H
O1 - O GRANDE MANIFESTO DO PRONA À NAÇÃO BRASILEIRA,H
Dr. Enéas Ferreira Carneiro,H
O desaparecimento da autoridade,H
"Nós, brasileiros de todas as partes, de todas as raças, de todos os credos, de todas as classes, insatisfeitos, preocupados e possuídos de absoluta desesperança com o quadro político vigente, cientes de que as organizações políticas atuais não correspodem aos anseios do povo como um todo, decidimos fundar o PARTIDO DE REEDIFICAÇÃO DA ORDEM NACIONAL (PRONA), sem nenhum vínculo com qualquer organização já existente.",202
"O Brasil vive, em nosso tempo, um momento crucial de sua história como nação, talvez o pior, se a análise for feita em termos de alguns parâmetros como economia, educação e saúde.",305
"Esmagado pela pressão internacional, assolado por crises internas, o país vem mergulhando, nas últimas décadas, em um processo de indefinição política onde é notória a ausência de autoridade em tudo aquilo que se faz ou se planeja fazer.",305
"Da ação centralizadora, das décadas de 60 e 70, que esmagava o livre pensamento e silenciava as vozes de oposição, chegou-se, num processo dialético, à sua antítese, à não-autoridade, à não-decisão, à não-realização, à inação, à quase anarquia.",305
O país está à beira do caos.,305
"A ação de qualquer grupamento social — de uma escola, de um hospital, de uma empresa, enfim, de qualquer organização dentro da sociedade — é, em última análise, o reflexo do que se passa no vértice da pirâmide social, ou seja, no Governo.",202
Todo poder existe para ser efetivamente exercido.,202
"E convivemos todos nós, neste país, com uma absoluta crise de autoridade.",305
"Diante dos acontecimentos que têm chocado a naçà0 nos últimos tempos, alguns até com repercussão internacional todos divulgados à farta pela Imprensa, procuram-se e não se encontram os responsáveis diretos pelos fatos.",305
"A responsabilidade se dilui, como está diluída a autoridade.",305
A DESORDEM,H
"Imbricado no desaparecimento das diversas formas de j autoridade, e dele decorrente, veio diminuindo, pari passu, o ; respeito à lei e crescendo a desordem, que se sobrepôs, pouco a j pouco, às leis vigentes.",305
"Leis, há muitas.",305
Simplesmente elas não são j cumpridas.,305
"Com o desrespeito à lei, instalou-se a desordem, tomando-se impossível, à ausência de ordem, o desenvolvimento de qualquer atividade produtiva.",305
"A inépcia administrativa, a desídia no cumprimento das obrigações, a incúria na realização de qualquer tarefa prendem-se, necessariamente, ao desaparecimento do binômio autoridade — ordem.",305
A desordem é um fenômeno natural que se manifesta pela ação das próprias forças de um sistema deixado à sua sorte.,305
Isso vale em qualquer nível de organização.,305
É um fato científico.,305
"Uma gigantesca onda de desordem assola o país, desordem esta que faz com que nada funcione direito, com que não se saiba a quem reclamar sobre coisa alguma, desordem que pressupõe a ausência absoluta de responsabilidade em todos os níveis, desordem que lança os cidadãos — principalmente os pobres — num desespero profundo, numa falta de segurança ante o futuro, e que os faz, em última instância, não acreditar em nada.",305
"A desordem tomou-se a regra no país — desordem política, desordem administrativa, desordem econômico-financeira, desordem moral.",305
"O estado de absoluta desordem em que o país se encontra, bem como o mau exemplo que chega à sociedade vindo do poder constituído, estimulam o que de pior existe em qualquer ser humano — a ganância, a corrupção, a necessidade de ganho fácil, a desonestidade —",304
"criando uma sociedade onde imperam o ódio, a violência, a desconfiança, a não-cooperação, enfim, criando não apenas uma sociedade onde existe a natural luta de classes, mas, isto sim, um bando desordenado onde cada um, desesperadamente, decide lutar pelos seus próprios interesses numa corrida desenfreada de salve-se quem puder, um lutando contra o outro, sem nenhuma perspectiva, sem nada a ser divisado no horizonte, uma vez que tudo aponta numa direção só — de uma desordem maior.",305
A crise não é apenas de um estrato da sociedade.,305
"Não é crise dos operários, dos bancários, dos comerciários, dos industriários, dos securitários, dos professores, dos médicos, dos engenheiros, dos empresários.",305
É uma crise de toda a sociedade.,305
A sociedade brasileira está doente.,305
"Padece de um quadro de atetose, expressão que traduz, em linguagem médica, uma certa forma de incoordenação motora.",305
"Os diversos segmentos da sociedade, desarticulados, debatem-se, em paroxismos espasmódicos, cada um tentando sobreviver ao verdadeiro estado de choque em que se encontra a nação.",305
"Do jeito em que estamos, como um navio sem rumo, soprado pelos ventos do neoliberalismo econômico, cada um entregue à sua própria sorte, não chegaremos a lugar nenhum a não ser que a sociedade, como um todo, se una em torno de uma idéia central, para que possamos emergir do fundo do oceano de inópia cultural, em que todos nós estamos mergulhados, para uma situação de ordem, com justiça social, ordem que não será eterna, porém que, ao concluir o seu ciclo, nos deixará em um patamar mais elevado da condição humana",202
02 - POR QUE CANDIDATURA ?,H
Contra-Almirante Roberto Gama e Silva,H
"Depois de alguma relutância, ditada por razões de ordem pessoal, decidi aceitar o honroso convite que me dirigiu o Doutor Enéas Ferreira Carneiro, para com ele compor a chapa que disputará a próxima eleição presidencial pelo Partido de Reedificação da Ordem Nacional — PRONA.",202
"Os principais focos da minha resistência ao convite eram a esperança que nutria de contribuir para a eleição de outro grande brasileiro, o General Antonio Carlos de Andrada Serpa, à Presidência da República,",202
"e a profunda aversão que sinto pelos que hoje fazem da Política sua profissão, uma vez que esse pequeno segmento da população mostra sinais claros de decomposição e putrefação.",304
"Agora, definidas as candidaturas à Chefia do Executivo e ocupadas as legendas, constatei, com espanto, que faltam aos nomes apresentados os mínimos requisitos para o exercício do elevado cargo que pleiteiam.",305
"Todos, vale dizer, já se enquadram no esquema de  submissão que infelicita o País desde a Independência Política.",304
"Aquele que posa como candidato popular e socialista (que atraso !), por exemplo, acaba de se ajoelhar contrito para obter o ""nih.il obstat"" dos países industrializados, os competidores naturais do Brasil, e dos banqueiros internacionais, os algozes implacáveis dos brasileiros.",305
"Quanto aos outros, nem é bom falar, pois a obsessão com que batalham pela abertura total do sistema produtivo nacional, pela entrega do subsolo pátrio às mineradoras multinacionais e pela eliminação de qualquer privilégio às empresas de capital nacional, confirma sua condição de ""vendilhões do Templo"",",305
além de revelar a origem dos recursos que irão financiar as respectivas candidaturas.,304
