Text,Code
APRESENTAÇÃO,999
O Brasil é um país em mudança dentro de um mundo em mudança.,606
Hoje nós temos uma escolha afazer.,606
Podemos nos deixar levar pelas mudanças como numa enxurrada.,606
Ou podemos nos organizar melhor e confiar na nossa capacidade de construir o futuro com as próprias mãos.,606
"Para sermos donos do nosso nariz e do nosso futuro, temos que ser capazes de definir com clareza o que queremos ser como sociedade, como nação e como democracia, e como vamos realizar o que queremos.",606
"Queremos uma sociedade solidária e mais justa, livre das inseguranças econômicas e sociais que a têm infelicitado.",606
"Queremos uma nação unida para trabalhar, crescer",606
"e eliminar as brutais desigualdades sociais e regionais,",503
com cidadãos aptos a resolver seus próprios problemas e ajudar a resolver os do país.,606
"E queremos uma nação soberana, com fronteiras seguras e uma política externa competente para defender os interesses do Brasil em benefício de seu povo.",104
"Queremos uma democracia consolidada, em que todos os brasileiros exerçam plenamente sua cidadania, sem tutela do Estado sobre a sociedade",201
", com dirigentes e partidos capazes de exercer com firmeza e probidade a vontade política de que forem investidos.",202
Mas não basta querer e dizer.,305
E nada disso se faz num dia.,305
"E preciso lucidez para diagnosticar, competência política para fazer e convicção para perseverar.",305
O projeto de desenvolvimento que apresentamos aqui é a nossa resposta a esse desafio.,305
"Não uma resposta tecnocrática, fria e acabada.",305
"Mas sim, o resultado — aberto a novas contribuições — de um esforço coletivo de repensar o Brasil de um ângulo democrático e social, ouvindo a sociedade e procurando responder aos seus anseios.",305
Agradeço às centenas de profissionais e lideranças da sociedade que participaram desse esforço.,305
CAPÍTULO I Um novo projeto de desenvolvimento,999
POR QUE UM NOVO PROJETO,999
O Brasil não é mais um país subdesenvolvido.,406
É um país injusto.,503
"Em apenas trinta anos, entre 1950 e 1980, a economia brasileira cresceu de forma extraordinária e as próprias estruturas da sociedade mudaram substancialmente.",410
Montou- se ou ampliou-se a infra-estrutura econômica.,411
Edificou-se uma indústria razoavelmente integrada e moderna para a época.,411
Aumentou a capacidade competitiva e diversificou- se muito a pauta de exportações do país.,410
