Text,Code
Desenvolvimento com Justiça,999
"O Brasil do Trabalho, da Produção, da Inovação e da Justiça",999
Iniciativas de um governo que crie condições para aproveitar a energia de todos os brasileiros,999
INTRODUÇÃO,999
1. Natureza deste documento.,999
"Este documento representa ponto de partida, não ponto de chegada, na formulação de um projeto para o país.",202
"Resume longa trajetória de experiência, aprendizagem, debate e proposta e meses de discussão intensa.",202
"Submetido aos partidos políticos e às organizações da sociedade civil que convergem para apoiar a candidatura de Ciro Gomes à Presidência da República, pretende ajudar a aprofundar e a ampliar a discussão.",202
A forma final da proposta resultará dessa dinâmica.,202
Não há aqui planilha fechada.,000
"Há a demarcação de um rumo, definido de um lado por visão dos problemas brasileiros e das aspirações dos brasileiros e de outro lado por um entendimento dos próximos passos a tomar.",000
"Por isso mesmo, a ênfase recai sobre um conjunto de iniciativas práticas que dêem início ao caminho proposto.",000
O Presidente governa com o Congresso e com o país.,000
As iniciativas enumeradas aqui abrangem tanto o que o Presidente pode iniciar por conta própria como chefe da administração federal quanto o que ele pode propor ao Congresso e às demais instituições como Chefe de Estado e de Governo e como líder político.,000
"Para ajudar a mudar o Brasil, o Presidente precisa negociar com os grandes interesses organizados.",202
Precisa também mobilizar as maiorias desorganizadas para apoiar as reformas necessárias.,606
"Sem a negociação, a mobilização vira aventura populista.",202
"Sem a mobilização, a negociação degenera em acerto elitista ou corporativista.",606
Nenhum vento ajuda a quem não sabe a que porto veleja.,000
Definir a direção e os passos iniciais do avanço é a tarefa.,000
2. Estrutura do documento e temas centrais.,999
Divide-se o documento em seis partes:,999
OS PROBLEMAS DO DIA-A-DIA: O SOCIAL QUE FUNCIONE.,999
A política social tem de fazer muito com pouco.,303
"Suas prioridades são capacitar os brasileiros,",411
"multiplicar os empregos, inclusive por medidas emergenciais,",410
aumentar a participação dos salários na renda nacional,503
e reduzir rapidamente os dois maiores bolsões de pobreza no país: nas periferias das grandes cidades e no campo.,503
O NOVO RUMO DO DESENVOLVIMENTO BRASILEIRO: A RECUPERAÇÃO DA CAPACIDADEESTRATÉGICA ESTADO.,999
"O Estado precisa ter os recursos, os quadros e as práticas necessários para atuar como parceiro da iniciativa privada",403
e para redimir metade da Nação da vida de biscateiro.,503
Empregos e capacitações são o que importa.,411
Para assegurá-los é preciso reorientar o desenvolvimento brasileiro.,410
O país tem de elevar sua poupança,410
e dirigir a poupança de longo prazo ao investimento de longo prazo,404
para poder depender menos do financiamento externo.,103
(O capital estrangeiro é tanto mais útil quanto menos se depende dele.),103
"A prioridade é dar à massa de empreendedores emergentes acesso aos instrumentos e às oportunidades da produção: crédito, conhecimento, tecnologia e mercados.",403
"Os compromissos com a estabilidade da moeda,",414
com o realismo fiscal (o governo e o país não devem viver acima dos seus meios),414
"e com a abertura criteriosa da economia brasileira para o mundo, precisam ser reafirmados.",406
