Text,Code
"MÁRIO COVAS: O DESAFIO DE SER PRESIDENTE -  COMPROMISSO COM A DEMOCRACIA, A JUSTIÇA E O DESENVOLVIMENTO",999
Brasília – 1989SENADOR MÁRIO COVAS,999
MÁRIO COVAS: O DESAFIO DE SER PRESIDENTE,999
"Compromisso com a democracia, a justiça e o desenvolvimento",999
Discurso pronunciado pelo Senador Mário Covas na Sessão do Senado do dia 28 de junho de 1989.,999
"Senhor Presidente, Senhores Senadores:",999
Encerra-se o ciclo das convenções partidárias para a escolha dos candidatos à sucessão presidencial.,305
"Começa, agora, a campanha eleitoral.",305
É chegado o momento da exposição dos candidatos ao julgamento da Nação.,305
De suas idéias.,305
"E, também, da coerência entre o que dizem e os atos praticados no passado.",305
Entre a imagem que pretendem transmitir e a sua história de vida.,305
A hora da opinião cessa para dar lugar à hora do julgamento.,305
"Não é hora de construir imagens, mas de expor o candidato por inteiro.",305
"A moral determina e o momento acentua a exigência, que se concilie a política com a verdade.",305
"Meu compromisso permanente, de que é evidência minha própria vida, é com a verdade e sobre ela hei de ancorar minha campanha.",305
"Jamais fiz, não faço e não farei nenhum tipo de concessão de natureza eleitoral.",305
"Não me submeterei a um esforço artificial de criação de atos ou fatos, a qualquer jogo de aparência, ou a truques de persuasão publicitária.",305
"Apresento-me ao povo brasileiro sem maquiagem, frente a frente, como sempre fiz, para poder olhar e ser olhado nos olhos.",305
A verdade será sempre a minha arma política.,305
Minha candidatura não está colocada como produto para capturar emoções fabricadas no mercado.,305
"Mas sim como uma proposta de reforma radical do Estado e da sociedade, dirigida à consciência e à razão dos brasileiros.",606
Não nego que aceitei com entusiasmo minha indicação.,305
Achei que era um dever candidatar-me para colocar a serviço do País a experiência e a visão que me proporcionaram as funções públicas que exerci ao longo da vida.,305
"Candidato que sou à Presidência da República, assumo a responsabilidade de expor nossos princípios e objetivos, contrapondo-os às meias-ver-dades, às definições vagas e a dilemas ideológicos superados pela História.",305
O PSDB tem um programa consistente e factível para o Brasil.,305
Um programa fundamentado nas idéias básicas da mais vitoriosa experiência política do pós-guerra: a social-democracia.,202
Esse programa reflete as aspirações mais profundas do povo brasileiro.,606
"Ele será o fundamento de nossa prática de governo, superando alternativas impostas pelo imobilismo, pelo medo às mudanças e por compromissos escusos com o passado.",305
"Tomamos a decisão de marchar rumo a um país renovado, que ingresse numa nova era.",305
Sem ambivalência.,305
Sem temor de ousar.,305
Sem concessões à demagogia irresponsável.,305
Sem concessões à demagogia irresponsável.,305
"Faço este pronunciamento nesta Casa como afirmação de respeito a todos os Estados da Federação, que têm no Senado seu foro político mais representativo.",202
Sou um político.,305
Compreendo a função política na democracia como o instrumento mais eficaz para a transformação e aperfeiçoamento das estruturas sociais.,202
"Fui dela afastado, compulsoriamente, pela ditadura.",202
A ela voltei pelo único caminho legítimo: o voto popular.,202
"Asseguro, sem vacilação, que é possível Conciliar política e ética, política e honra, política e mudança.",603
"Sr. Presidente, Srs. Senadores, não aceito a visão pessimista dos que não vêem saída para a crise.",305
"O Brasil real, hoje, não justifica a imobilidade, o desânimo, nem o desespero.",601
"Temos um dos maiores parques industriais do mundo, uma infra-estrutura econômica considerável, dispondo de tecnologia de ponta, uma agricultura em rápida expansão, rasgando novas fronteiras.",601
Temos terras abundantes e grandes reservas minerais.,601
"Temos uma força de trabalho imensa e competente, um empresariado dinâmico e ousado.",601
"Em síntese, um sistema econômico consolidado e com capacidade de poupar e investir.",601
"O País é forte, mas vem sendo agredido duplamente: de um lado, por crescente degradação da infra-estrutura,",411
causada pelo esgotamento da capacidade de investimento do Estado,402
e pela brutal sangria da dívida externa;,103
"de outro, pela escalada da inflação,",414
O País está embriagado por uma cultura inflacionária.,414
Muitos sequer a combatem porque dela se beneficiam.,414
É por isso que a inflação persiste ameaçando devorar nosso presente de democracia e nosso futuro de desenvolvimento.,414
Combatê-la sem tréguas é precondição para reorganizar as finanças internas e reestruturar a nossa articulação com o mundo.,414
"No mundo contemporâneo, que avança por grandes saltos tecnológicos e organizacionais, cada década representa um século a ser ganho ou a ser perdido.",601
Está nas mãos desta geração promover esse salto.,601
"Ou o faremos logo, ou retrocederemos.",601
"Proponho ganharmos juntos, na próxima década, um século de prosperidade, com justiça social.",503
Para isso é preciso ter claro o rumo.,305
Sou candidato a suceder o atual Presidente.,305
Pergunto-me o que faria se estívesse hoje no cargo.,305
Fiz-me a pergunta como um teste a mim mesmo.,305
Estou preparado para respondê-la em uma frase: exerceria plenamente aautoridade inerente ao cargo.,305
O País precisa e está ansioso para ter governo.,305
"Eleito, exercerei a autoridade sem autoritarismo, com base na legitimidade conferida pelo voto popular, com a credibilidade dos que conhecem o valor da palavra pública e o sagrado compromisso que ela envolve.",202
"Convocarei para os ministérios e para os altos cargos os homens e mulheres experientes, honestos e capazes.",202
Com eles reconstruiremos o Brasil.,202
Jamais nomearei alguém pelo fato de ser meu amigo ou amigo de meus amigos. (Palmas),304
"Sr. Presidente e Srs. Senadores, não basta, entretanto, que o Presidente construa seu governo inspirado pelos mais altos padrões da moralidade.",305
Precisamos situar-nos diante das opções que se abrem ao País para enfrentar as transformações que ocorrem no mundo e entre nós.,305
Nestas duas últimas semanas a opinião pública internacional assistiu ao drama da China.,202
A abertura econômica sem prévias reformas democratizadoras levou aquele grande país à confrontação.,202
"Enquanto isso a União Soviética realiza reformas em sua estrutura política, como precondição para os saltos econômicos.",202
"O mundo está cada vez mais unificado, com a Europa elegendo mais uma vez seus parlamentares para o governo da comunidade e com discussões até sobre a unificação da moeda e do câmbio.",108
De outro lado os Estados Unidos se integram com o Canadá e reforça seus liames com o Japão e mesmo com o México.,107
"Com essa reorganização geopolítica e econômica do mundo, o sistema financeiro internacional, baseado em Bretton Woods, terá de ceder espaço a uma nova organização econômica e política.",107
O Brasil não pode permanecer cego e insensível às mudanças que ocorrem.,107
Em face dessas transformações o Brasil tem propostas a formular e deve participar com força das negociações.,107
"Pensando nesses problemas, refleti muito estes dias para dizer-lhes: confio no País e em nossa capacidade de decisão.",601
"Por isso mesmo, continuei andando pelo Brasil afora, ouvindo e vendo, ao invés de ir ao exterior buscar conselhos e medidas salvadoras.",601
"Nosso programa e nossas propostas tomam em conta o que está ocorrendo no mundo, mas são o resultado de um esforço próprio, dotado de autonomia intelectual.",601
Não devemos dirigir-nos à opinião pública internacional nem em termos de queixas nem de submissões.,601
"Devemos, isso sim, posicionarmo-nos com independência crítica como um país que sabe o quanto, hoje, as nações devem ligar-se umas às outras até ao ponto de podermos sustentar uma espécie de Constituição mundial na qual os direitos dos povos do universo estejam assegurados sem engolfar os legítimos interesses de cada país.",107
É duro contrastar as necessidades de opções lúcidas para o futuro com as angústias do presente:,601
"é a bolsa que estoura, aumentando o temor dos que hoje se refugiam nos títulos da dívida pública como dique aparentemente seguro diante da corrosão inflacionária.",414
É a hiperinflação que deixou de ser um conceito para ser o pão nosso das agruras cotidianas de todo mundo.,414
É o Plano Verão que se esboroa sem deixar saudades.,414
"É a economia que volta à indexação, sem indexar os salários, o que é inaceitável.",701
"Mas não posso deixar de lhes dizer, Srs. Senadores, que hão basta considerar a conjuntura para responder o que se faz quando se é governo.",305
Um estadista tem o dever de conhecer a direção para a qual a sociedade deseja caminhar.,305
"Ser nacionalista, hoje, é defender uma política nacional de desenvolvimento.",404
"Não é hora de se querer simplesmente reformar o passado, nem de se conformar com o presente.",601
É a hora de atualizar objetivos antecipando o futuro.,601
"O verdadeiro nacionalismo impõe a capacitação do País para a competição internacional e a defesa da nossa parte na ""renda mundial"".",406
Não faz sentido isolar o País numa autarquia.,406
Ele deve participar da nova ordem política mundial.,406
E esta supõe os “direitos humanos das nações” e não apenas dos indivíduos.,406
"Uma nação não pode ser torturada por outras, negando-se-lhe acesso aos mercados, aos conhecimentos dos processos produtivos",406
"ou obrigando-a a dispor de seus recursos para pagar dívidas extorsivas, ao invés de fazer novos investimentos.",406
O Brasil precisa importar mais do que faz atualmente.,406
"Não podemos ser a 25’ nação exportadora do mundo e, ao mesmo tempo, exibir o terceiro superávit comercial, ultrapassado apenas pelo Japão e Alemanha.",406
"Temos que exportar bastante para importar bem mais que hoje,",406
"a fim de aumentar a produção interna,",410
trazer tecnologia moderna,411
e aliviar as finanças do governo.,303
"Um governo sério e competente, com o respaldo de toda a Nação, reduzirá drasticamente a sangria representada pela transferência de parte considerável da receita tributária para o pagamento da dívida.",103
"Serão bem-vindos investimentos estrangeiros, dentro das normas constitucionais e nos marcos de uma nova política industrial, tecnológica e de desenvolvimento",402
"Do exterior, o Brasil quer meios de produção, quer sócios e não credores.",103
Nesta década perdida aconteceu o contrário.,103
"Nossa dívida externa aumentou 130%, em boa parte por causa dos juros flutuantes e perdemos cinco bilhões de dólares de investimentos, pela diminuição do ingresso e aumento das remessas e repatriações.",103
"Daremos passos ousados para atrair capitais de risco, desenvolvendo nosso comércio exterior",402
e aliviando a dívida.,103
"Hoje com a aceleração das transformações tecnológicas, geopolíticas e culturais que o mundo está atravessando, a opção e manter-se na vanguarda ou na retaguarda das transformações.",601
É com esse espirito dc vanguarda que temos que reformar o Estado no Brasil,414
"Tirá-lo da crise, reformulando suas funções e seu papel.",414
Basta dc gastar sem ter dinheiro.,414
"Basta dc tanto subsídio, de tantos incentivos, dc tantos privilégios sem justificativas ou utilidade comprovadas.",414
Basta de empreguismo.,304
Basta de cartórios.,401
Basta de tanta proteção à atividade econômica já amadurecidas.,401
Mas o Brasil não precisa apenas de um choque fiscal.,401
"Precisa, também, de um choque de capitalismo, um choque de livre iniciativa, sujeita a riscos e não apenas a prêmios.",401
"Zelaremos pela moeda nacional que, em face da sua degradação, já foi substituída duas vezes na Nova República e caminha para a terceira mudança.",414
A queda da inflação trará a melhoria da arrecadação de impostos.,414
"Não é preciso elevar alíquotas, mas, sim, combater a sonegação, eliminar favores e privilégios tributários.",401
Há hoje setores que sequer pagam impostos.,303
Agiremos com firmeza.,305
"O Estado brasileiro cresceu demasiadamente como produtor direto de bens,",401
mas atrofiou-se nas funções típicas de governo.,303
Vamos privatizar com seriedade e não apenas na retórica.,401
Vamos captar recursos privados para aumentar os investimentos de empresas públicas estratégicas e rentáveis.,402
"Vamos profissionalizar a direção das estatais, estabelecer um código de conduta.",303
Metade da nossa indústria está atrasada tecnologicamente.,411
Importamos pouquíssima tecnologia — talvez nem um vigésimo do que gastamos com turismo externo registrado e não registrado.,411
Temos que inverter essa situação.,411
Não podemos permitir que o futuro seja a grande vítima do presente.,411
"Sabem, os que me ouvem, que a produção agrícola, nesta década, cresceu anualmente per capita a um ritmo menor do que entre 1947 e 1980?",703
Há muito a fazer.,703
Dobrar a produção agrícola numa década é a nossa meta.,703
"Isto requer intensificação nas pesquisas, irrigação, armazenagem e transportes.",703
"Além de preços para os que produzem e impostos fortes para os que não produzem, deixando suas terras subutilizadas.",703
"Ao lado disso, implantarei a reforma agrária como um grande programa social, assentando na terra os que precisam e podem trabalhar nela.",703
"Nosso povo quer e precisa consumir cada vez mais, o que é natural, necessário e correto.",410
"Mas isso só pode acontecer se aumentarmos, sem parar, máquinas, estradas, hidrelétricas, casas.",410
"O investimento precisa de financiamento a longo prazo, pois no mais das vezes requer muito tempo para oferecer retornos.",410
E isto vamos fazer: organizar os financiamentos de longo prazo para o desenvolvimento.,410
"Junto com financiamento, a expansão econômica sustentada requer tecnologia e recursos humanos qualificados.",411
Esta será a nossa maior prioridade.,411
Vamos mobilizar o Estado para a revolução educacional que o Brasil necessita.,506
Não é uma vergonha que apenas 20% dos adolescentes de 15 a 19 anos de idade freqüentam escola secundária?,506
Meu governo terá sempre presente que o professorado está cansado de ser explorado sob o pretexto de que ensinar é um sacerdócio.,506
Não.,506
É uma profissão e profissão fundamental para o desenvolvimento do País.,506
Não.,506
"Os gastos com o ensino não podem ser considerados ""de custeio""; eles constituem investimento e tão vital para o crescimento econômico como qualquer outro investimento produtivo.",506
O Brasil é gente.,506
São 140 milhões de pessoas.,601
A Bandeira Nacional simboliza essas pessoas e não apenas um território.,601
Não há maior sentimento de revolta do que se ver brasileiros vivendo em condições subumanas.,601
Tão importante quanto manter um metro de fronteiras é manter uma vida humana.,503
"A defesa do ecossistema é a defesa da própria vida, não apenas vegetal ou animal, mas da vida humana.",501
"Uma cidade, uma civilização ecológica assegura não apenas “o verde”, mas a sobrevivência humana com um padrão de dignidade.",501
"Não se pode opor os interesses universais de preservação do meio ambiente aos da soberania nacional, até porque só existe soberania quando há uma população com condições para sobreviver com dignidade e, portanto, apta a preservar a espécie e senhora dos mecanismos, que permitam a reprodução da vida.",501
"Para mim a defesa intransigente da ecologia é a mesma coisa que a defesa soberana da preservação do Brasil, como uma comunidade de pessoas capazes de conviver harmonicamente entre si e com o meio circundante.",501
"Senhor Presidente e Srs. Senadores, gostaria de retomar a afirmação sobre a necessidade de as reformas políticas antecederem ou, pelo menos, acompanharem as reformas econômicas e sociais para dotar o País de governabilidade.",305
Não basta que o Presidente exerça legitimamente a autoridade que o voto popular lhe confere.,305
É preciso que façamos com coragem reformas políticas que assegurem governabilidade e institucionalização da democracia.,202
A primeira delas é a introdução do parlamentarismo.,203
Nos moldes previstos pela Constituição: através do plebiscito e com uma simultânea reforma administrativa que assegure a permanência dê um corpo de funcionários concursados para dar continuidade à administração.,203
"Trago o compromisso pessoal e partidário no sentido de propor ao Congresso Nacional a antecipação do plebiscito dc modo a que o próximo Congresso seja eleito sob a égide do parlamentarismo, a ser implantado no ano de 1991.",203
"Ate lá, a reforma administrativa estará em vigor.",303
Ao lado dessas medidas impõe-se a revisão dos sistemas partidário e eleitoral.,203
Isso será feito garantindo a proporcionalidade exata da representação dos partidos minoritários associados aos modernos mecanismos de voto distrital misto,202
"Governo moderno. Srs. Senadores, é governo capaz de descentralizar a administração, dando maior responsabilidade, ao lado de mais recursos, aos Estados e Municípios",301
e que se apoie nas formas institucionalizadas de participação popular.,202
O objetivo de meu programa de governo é preparar o País para um verdadeiro processo de democratização da sociedade.,202
"O escárnio, o escândalo que a enorme concentração de renda representa, tem um alto custo:",503
impede que a democracia seja um valor consensual na sociedade,202
Não é preciso dar exemplos.,503
Ou revertemos na próxima década os indicadores sociais negativos e as perdas de poder real de compra dos salários,503
