Text,Code
Por uma politica de esquerda,H
Mudas para melhor,H
Lagislativas 2002,H
Programma Eleitoral do PCP,H
1ª PARTE,H
AS GRANDES QUESTÕES NACIONAIS,H
PRINCIPAIS OBJECTIVOS E MEDIDAS URGENTES,H
PARA UMA POLÍTICA DE ESQUERDA.,H
– A situação do País no actual contexto comunitário e global.,H
– A acção do Governo.,H
– Dez grandes objectivos para uma política de esquerda.,H
– Medidas urgentes.,H
"– Em 17 de Março, CDU mais forte - mudar para melhor.",H
A SITUAÇÃO DO PAÍS NO ACTUAL CONTEXTO GLOBAL E COMUNITÁRIO.,H
"Num quadro internacional caracterizado, por um lado, pela crescente expansão da globalização capitalista, dominado pela chamada Tríade (Estados Unidos da América, União Europeia/Alemanha, Japão), mas no essencial conduzida pelos Estados Unidos da América e, por outro lado,",415
"pelo rumo da construção de uma União Europeia que é consequência, parte e expressão dessa globalização",415
- são grandes e evidentes os riscos e problemas que se colocam a Portugal.,415
"Neste contexto, a definição e aplicação de uma política nacional capaz de os enfrentar assume uma importância crescente e representa um desafio a que é necessário responder.",415
"A globalização capitalista constitui um complexo processo de domínio económico, social, político, militar, comunicacional e cultural.",415
É vasta a rede de caminhos pelos quais tem vindo a desenvolver-se e implantar-se,415
e são dramáticas as suas consequências para a maioria da Humanidade:,415
– Crescente concentração e centralização de capitais.,415
crescente financeirização do capital.,415
"concentração da imensa maioria das riquezas e capacidades de desenvolvimento num pequeno número de potências, que representam uma reduzida minoria, em detrimento da imensa maioria da Humanidade.",415
"reforço efectivo, nas grandes potências mundiais, do papel do Estado",415
ao serviço dos grandes grupos transnacionais e do capital financeiro.,415
"– Agravamento da exploração dos trabalhadores,",701
aumento do desemprego e da precarização do trabalho.,701
aprofundamento do fosso entre ricos e pobres,503
"e crescimento das desigualdades económicas e sociais, da pobreza e da exclusão em todos os países do Planeta.",503
"– Empobrecimento acentuado da democracia, amputada das suas componentes económica, social e cultural",202
e em acentuado e célere processo de desvirtuamento da sua vertente política.,202
subalternização e subversão da ONU,415
e adaptação dos preceitos de «direito internacional» perante os interesses dos EUA.,415
"– Recurso crescente à força das armas, disfarçada de «ingerência humanitária» ou de «combate ao terrorismo»,",104
"com o objectivo de alargar e reforçar o domínio imperialista do Mundo,",104
"o seu controlo sobre os recursos nacionais e mercado, e visando afastar obstáculos às suas ambições expansionistas, liquidar resistências, sufocar explosões sociais e revolucionárias.",103
"– Instrumentalização, pelos grandes interesses económicos e pelos critérios da ideologia dominante,",415
"dos progressos no domínio da educação, da cultura, da ciência, da tecnologia.",415
É neste quadro que se desenvolve o processo de construção da União Europeia.,108
"Delimitada pelas vertentes institucionais, económicas e políticas do Tratado de Maastricht.",108
pelas pesadas condicionantes do chamado «Pacto da Estabilidade» de Amesterdão.,108
"por uma perspectiva de alargamento em que os países mais poderosos e desenvolvidos pretendem reduzir as suas contribuições e levar a cabo alterações institucionais desfavoráveis aos países mais pequenos,",108
"como Portugal (regras de votação, número de comissários, línguas de trabalho, rotação das presidências),",108
"e em que Portugal terá ainda que contar com o aumento da concorrência intracomunitária, desfavorável ao País,",108
dado o perfil produtivo dos países candidatos ser semelhante ao português.,108
"pela assunção de um papel central nas negociações económicas, e em particular comerciais, no plano mundial,",108
substituindo-se total ou parcialmente aos Estados que a integram,108
"e de que avultam, pelos seus efeitos negativos para Portugal, as da OMC (Organização Mundial do Comércio),",108
o PET (partenariato económico transatlântico da UE com os EUA),108
"e outras negociações bilaterais e com blocos económicos decorrentes de processos de integração regional (MERCOSUL, NAFTA).",108
"pelos avanços da federalização da Política Externa e de Segurança Comum (PESC),",108
"e em articulação com a NATO, numa acelerada militarização com a elaboração de uma «Política Europeia Comum de Segurança e Defesa»",104
e a criação de uma força militar de intervenção para actuar quando e onde os interesses das grandes potências da UE o entenderem.,104
"Este rumo e os problemas e as consequências mais gravosas dele decorrentes, não são, contudo, uma fatalidade.",108
"O PCP considera que há uma alternativa, com um rumo diferente, para a União Europeia, de que Portugal deverá ser um activo protagonista, e outra política interna para Portugal.",108
À política de compromisso e submissão face à implementação de uma integração desigual,108
"e de políticas e orientações comunitárias que penalizam claramente Portugal e, de forma particular, os trabalhadores e outras camadas laboriosas.",108
"à política que quer transformar Portugal numa região europeia de um Estado federal europeu,",108
parceiro menor de um bloco económico-político-militar mais ou menos dependente dos Estados Unidos da América.,108
"à política que, não obstante ter conseguido alguns progressos em algumas áreas, remeteu Portugal para uma situação de gritantes desigualdades e assimetrias",108
e de índices sócio-económicos que o colocam no fim da lista dos países da União Europeia –,108
o PCP apresenta uma política alternativa e um rumo diferente e aponta três direcções de luta fundamentais:,305
"– A luta para que o Governo português e os representantes de Portugal na União Europeia defendam com coragem os interesses portugueses,",108
"invocando, além do mais, princípios ainda constantes nos Tratados,",108
nomeadamente,503
"«a coesão económica»,",503
"«a coesão social», «os interesses vitais»,",108
"as «características específicas»,",108
o princípio da unanimidade em decisões fundamentais para o País.,108
"– A luta do povo português e dos seus movimentos e organizações sociais e políticas e a sua convergência em complementaridade com outras forças progressistas da União Europeia,",108
na constante defesa de interesses concretos atingidos pela política do Governo ou por decisões supranacionais que atentam contra a soberania e a independência nacional.,108
"– A luta por uma profunda modificação da União Europeia, por u ma União Europeia de povos e Estados soberanos e iguais em direitos,",108
"renovada e com um rumo económico, social e político distinto das orientações neoliberais que têm sido dominantes.",108
"É uma evidência que a política de direita, praticada quer pelo PS quer pelo PSD, não resolveu (nem resolverá) os principais problemas do País e do povo.",503
Bem pelo contrário:,503
"pelo seu conteúdo marcadamente de classe,",415
"pela sua subordinação às exigências e aos interesses do grande capital internacional e nacional,",415
pela sua submissão aos ditames do imperialismo norte-americano e dos países mais poderosos da União Europeia,107
"– a política de direita tem vindo a agravar, em alguns casos significativamente, esses problemas.",503
"As eleições de 17 de Março constituem uma oportunidade de mudança,",305
"uma possibilidade de pôr termo à alternância entre o PS e o PSD em governos que, no essencial, praticam a mesma política.",305
"A realização de eleições legislativas antecipadas é, em si mesma, a confirmação do fracasso dessa política",305
"e, portanto, da necessidade de uma política alternativa,",305
"de uma política de esquerda,",305
para a concretização da qual é indispensável o reforço e a participação do PCP.,305
A ACÇÃO DO GOVERNO.,H
A política do PS e do Governo não se alterou no fundamental após as eleições de 1999.,305
"Tendo visto frustrado o objectivo da maioria absoluta,",305
"mas obtendo metade dos deputados da Assembleia da República,",305
o PS e o Governo beneficiaram de uma situação na prática mais confortável para a aprovação das suas propostas e para a rejeição das alheias.,305
A manutenção de uma política lesiva dos interesses do povo e do País rapidamente se traduziu numa crescente e acentuada erosão da base de apoio do Governo e do PS.,305
"Acentuou-se igualmente o carácter incoerente, contraditório e avulso de muitas medidas,",305
"tentando minimizar os efeitos da contestação popular,",305
preservar os seus interesses partidários,305
e decidindo em função dos grupos de interesse e de pressão que em cada momento mais força tinham junto do Governo.,305
"A política do Governo beneficiou nos momentos fundamentais, não obstante a pública divergência em questões acessórias, do apoio e da viabilização quer do PSD quer do CDS-PP.",305
"Foi possível ainda assim a aprovação de algumas medidas positivas,",305
sempre sob o impulso e a iniciativa do PCP e fruto da reclamação popular e dos trabalhadores.,305
Merecem destaque a aprovação da nova Lei de Bases da Segurança Social,504
e das alterações fiscais no sentido de uma maior justiça fiscal.,503
"Tais alterações positivas, não constituindo uma modificação fundamental no rumo e na orientação geral seguida pelo PS, foram repetidamente invocadas quer pelo PSD e CDS-PP, quer pelo próprio PS como estandartes de uma suposta viragem à esquerda da política do Governo.",305
Estas melhorias concretas rapidamente se tornaram num alvo preferencial dos ataques do grande patronato e do capital financeiro tentando impor recuos e concretizações mais favoráveis aos seus interesses.,415
"No caso das alterações fiscais o Governo e o PS acabaram por ceder estrondosamente a estas reivindicações,",305
"suspendendo e revogando muitas das novas regras,",305
designadamente no que dizia respeito à tributação das actividades especulativas.,305
A política orçamental pautou-se pela submissão aos critérios monetaristas do Pacto de Estabilidade e Crescimento,414
"e pela entronização do chamado rigor orçamental (bem expresso no famoso Programa de Redução da Despesa),",414
"que na prática se traduziu na limitação e congelamento do crescimento dos salários da função pública,",704
na insuficiência dos orçamentos dos sectores sociais e em graves situações de ruptura nalguns sectores do Estado.,503
"Enquanto isso mantiveram-se intocados os benefícios fiscais e outras benesses aos grandes grupos económicos, designadamente nas actividades especulativas.",305
"Os documentos orçamentais pecaram igualmente por uma manifesta falta de credibilidade nos indicadores económicos apresentados,",305
"quer com o intuito de minorar artificialmente a divergência com as orientações da União Europeia,",305
quer para condicionar as negociações salariais.,305
"No âmbito da União Europeia manteve-se a aceitação pelo Governo de um caminho de construção europeia ao serviço dos grandes grupos económicos e das grandes potências, que acentuaram a sua hegemonia.",108
"Acentuou-se a institucionalização da convergência nominal em detrimento da real,",108
a comunitarização de importantes políticas (como a política externa e de segurança comum),108
e a militarização da União Europeia.,108
"As reformas institucionais em preparação, designadamente na Convenção Europeia em curso, avançam no sentido de um federalismo político,",108
"da menor intervenção e capacidade de defesa dos seus interesses dos países mais pequenos (designadamente com o aumento das decisões por maioria e a diminuição do direito de veto),",108
e da institucionalização de um directório de grandes países que na prática já tem funcionado.,108
"Não tem faltado ao PS o apoio do PSD e do CDS-PP na sustentação deste caminho nas instâncias europeias e nas decisões nacionais, como aconteceu com a aprovação do tratado de Nice.",305
"Acentuaram-se as desigualdades sociais,",503
mantendo-se o agravamento do fosso entre os mais ricos e os mais pobres e níveis de pobreza de parte significativa da população.,503
"O Governo manteve uma política de rendimentos em que as benesses atribuídas aos grandes interesses económicos, designadamente nas actividades especulativas,",415
contrastam com a manutenção de uma orientação de baixos salários e pensões,415
a par de sucessivos ataques aos direitos dos trabalhadores,701
e de um aumento da precariedade das relações laborais.,701
Aumentou a debilidade e a dependência da nossa economia designadamente pela fragilização e desmantelamento de boa parte do nosso aparelho produtivo.,413
O Governo e o PS deram continuidade ao processo de privatizações com a entrega a grandes grupos económicos sectores chave da economia,413
colocando-os muitas vezes na dependência de centros de decisão no estrangeiro.,413
"A par disto acentuou-se a desresponsabilização do Estado em muitas das suas funções, designadamente na área das políticas sociais",413
"e dos serviços públicos,",413
"entregando-os ao sector privado ou a outros sectores não públicos,",413
"por vezes até transferindo o seu controle a grupos estrangeiros,",413
com comprovados prejuízos para a qualidade dos serviços prestados e uma maior desprotecção da população.,413
O Governo e o PS utilizaram o aparelho de Estado para a satisfação de clientelas partidárias ou outras e para fins eleitorais.,304
"Registam-se notícias públicas de favorecimentos, abusos de poder, irregularidades ou actuações pouco transparentes que o poder tenta por todos os meios encobrir.",304
"PS, PSD e CDS-PP consumaram mais uma revisão constitucional, inicialmente apenas para remover entraves à recepção do Tribunal Penal Internacional (TPI),",605
"mas que acabou por se traduzir, nas mais importantes alterações aprovadas, numa orientação de pendor securitário e de ataque a direitos e garantias,",605
"reintroduzindo entre nós, mesmo que indirectamente, a possibilidade de aplicação da prisão perpétua,",605
"afastando a regra da inviolabilidade do domicílio à noite,",605
"e consagrando a possibilidade de transferir para o nível europeu poderes,",108
"nas áreas da justiça e segurança interna, até aqui deixados à soberania nacional.",108
"O Governo e o PS mantiveram a submissão do País e da sua política externa aos ditames da NATO e dos EUA,",107
secundando todas as suas posições e dando cobertura à sua ofensiva militarista e agressiva.,104
DEZ GRANDES OBJECTIVOS,H
PARA UMA POLÍTICA DE ESQUERDA,H
O povo português está confrontado nas eleições de 17 de Março com a questão central da natureza e conteúdo da política necessária para o País.,305
"Trata-se de mudar de política,",305
"de pôr fim à política de direita levada a cabo,",305
"com poucas diferenças nas questões mais estruturantes, pelos governos do PSD e do PS nos últimos 16 anos.",305
A política de esquerda que o PCP propõe ao povo português assume-se em clara ruptura com essa política.,305
"Distingue-se pelo seu firme compromisso para com os trabalhadores, o povo e o País.",305
Distingue-se pelo conteúdo dos seus objectivos centrais e estratégicos.,305
"No sentido de uma clara diferenciação estratégica e uma clara afirmação de ruptura com a política de direita prosseguida pelos governos do PSD e do PS,",305
"enunciamos dez grandes objectivos políticos que, no horizonte dos 4 anos da próxima legislatura possam consubstanciar os eixos estruturantes da necessária mudança de política,",305
da necessária política de esquerda.,305
"Dez grande objectivos orientadores de um programa que responda aos défices e estrangulamentos económicos, sociais, culturais e políticos a que a política de direita conduziu o País.",305
Um programa para responder aos anseios e aspirações dos portugueses hoje.,305
